cell_line,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,final_regret
PC-3,deep_ensemble_curve,8,681239.0,747599.0,3.000000106112566e-07,9.99999993922529e-09,-51.59000015258789,40.310001373291016
PC-3,deepsets_curve,8,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-82.56999969482422,9.330001831054688
PC-3,flat_matern_identity,8,92859.0,719345.0,6.000000212225132e-06,4.0000000467443897e-07,1.440000057220459,93.34000158309937
PC-3,flat_matern_curve,8,92859.0,721517.0,6.000000212225132e-06,1.0000000116860974e-07,1.2599999904632568,93.16000151634216
PC-3,ours_no_m+zero,8,673596.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-76.30000305175781,15.599998474121094
PC-3,ours_no_gate+zero,8,740.0,755.0,1.0000000116860974e-07,1.999999987845058e-08,-5.78000020980835,86.12000131607056
PC-3,sphere_linear_curve,9,681239.0,747599.0,3.000000106112566e-07,9.99999993922529e-09,-51.59000015258789,40.310001373291016
PC-3,deep_ensemble_curve,9,125973.0,681239.0,3.000000106112566e-07,3.000000106112566e-07,-91.4499969482422,0.4500045776367187
PC-3,deepsets_curve,9,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-82.56999969482422,9.330001831054688
PC-3,flat_matern_identity,9,681239.0,747599.0,3.000000106112566e-07,9.99999993922529e-09,-51.59000015258789,40.310001373291016
PC-3,flat_matern_curve,9,681239.0,750690.0,3.000000106112566e-07,1.0000000116860974e-07,-37.0,54.900001525878906
PC-3,ours_no_m+zero,9,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-82.56999969482422,9.330001831054688
PC-3,ours_no_gate+zero,9,681239.0,750690.0,3.000000106112566e-07,1.0000000116860974e-07,-37.0,54.900001525878906
T-47D,sphere_linear_curve,0,26980.0,246131.0,4.999999969612645e-09,1.9999999494757503e-05,-32.7599983215332,62.18000411987305
T-47D,deep_ensemble_curve,0,26980.0,246131.0,4.999999969612645e-09,1.9999999494757503e-05,-32.7599983215332,62.18000411987305
T-47D,deepsets_curve,0,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,flat_matern_identity,0,279836.0,761432.0,4.999999987376214e-07,5.000000058430487e-08,12.406000137329102,107.34600257873537
T-47D,flat_matern_curve,0,24559.0,246131.0,1.0000000116860974e-07,1.9999999494757503e-05,-9.75,85.19000244140625
T-47D,ours_no_m+zero,0,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,ours_no_gate+zero,0,92859.0,109724.0,6.000000212225132e-06,9.999999747378752e-06,3.0799999237060547,98.0200023651123
T-47D,sphere_linear_curve,1,3053.0,681239.0,1.0000000116860974e-07,2.999999892949745e-08,-39.34000015258789,55.60000228881836
T-47D,deep_ensemble_curve,1,102816.0,673596.0,2.999999892949745e-08,9.99999993922529e-09,6.519999980926514,101.46000242233276
T-47D,deepsets_curve,1,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,flat_matern_identity,1,256942.0,673596.0,1.0000000116860974e-07,1.0000000116860974e-07,0.9240000247955322,95.86400246620178
T-47D,flat_matern_curve,1,102816.0,673596.0,2.999999892949745e-08,9.99999993922529e-09,6.519999980926514,101.46000242233276
T-47D,ours_no_m+zero,1,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,ours_no_gate+zero,1,606869.0,761432.0,1.0000000116860974e-07,5.000000058430487e-08,12.826000213623049,107.7660026550293
T-47D,sphere_linear_curve,2,296961.0,747973.0,9.999999974752427e-07,3.000000106112566e-07,-31.350000381469727,63.59000205993652
T-47D,deep_ensemble_curve,2,681239.0,719276.0,3.000000106112566e-07,3.999999975690116e-08,-92.1999969482422,2.7400054931640625
T-47D,deepsets_curve,2,67574.0,246131.0,1.0000000116860974e-07,1.9999999494757503e-05,-21.260000228881836,73.68000221252441
T-47D,flat_matern_identity,2,45923.0,279836.0,5.99999978589949e-08,4.999999987376214e-07,17.23900032043457,112.17900276184082
T-47D,flat_matern_curve,2,14229.0,24559.0,3.000000106112566e-06,9.999999974752427e-07,-34.619998931884766,60.32000350952149
T-47D,ours_no_m+zero,2,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,ours_no_gate+zero,2,719345.0,761432.0,3.000000106112566e-07,5.000000058430487e-08,17.655000686645508,112.59500312805176
T-47D,sphere_linear_curve,3,718781.0,754143.0,2.0000000233721948e-07,9.99999993922529e-09,-74.9000015258789,20.040000915527344
T-47D,deep_ensemble_curve,3,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,deepsets_curve,3,246131.0,701852.0,1.9999999494757503e-05,9.999999974752427e-07,-80.47000122070312,14.470001220703123
T-47D,flat_matern_identity,3,279836.0,761432.0,4.999999987376214e-07,5.000000058430487e-08,12.406000137329102,107.34600257873537
T-47D,flat_matern_curve,3,369100.0,747973.0,6.999999868639861e-08,2.999999892949745e-08,-25.93000030517578,69.01000213623047
T-47D,ours_no_m+zero,3,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,ours_no_gate+zero,3,49842.0,681239.0,2.999999892949745e-08,3.000000106112566e-07,-88.66000366210938,6.279998779296875
T-47D,sphere_linear_curve,4,296961.0,747973.0,9.999999974752427e-07,3.000000106112566e-07,-31.350000381469727,63.59000205993652
T-47D,deep_ensemble_curve,4,125973.0,681239.0,3.000000026176508e-09,3.000000106112566e-07,-94.94000244140624,0.0
T-47D,deepsets_curve,4,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,flat_matern_identity,4,256942.0,673596.0,1.0000000116860974e-07,1.0000000116860974e-07,0.9240000247955322,95.86400246620178
T-47D,flat_matern_curve,4,180973.0,754143.0,7.000000096013537e-06,9.99999993922529e-09,-90.9800033569336,3.959999084472656
T-47D,ours_no_m+zero,4,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,ours_no_gate+zero,4,719345.0,761432.0,3.000000106112566e-07,5.000000058430487e-08,17.655000686645508,112.59500312805176
T-47D,sphere_linear_curve,5,226080.0,256942.0,1.000000013351432e-10,9.999999717180683e-10,63.6879997253418,158.62800216674805
T-47D,deep_ensemble_curve,5,105014.0,681239.0,9.99999993922529e-09,3.000000106112566e-07,-91.22000122070312,3.720001220703125
T-47D,deepsets_curve,5,246131.0,681239.0,1.9999999494757503e-05,2.999999892949745e-08,1.75,96.69000244140624
T-47D,flat_matern_identity,5,226080.0,256942.0,9.99999993922529e-09,1.0000000116860974e-07,11.32699966430664,106.26700210571288
T-47D,flat_matern_curve,5,79037.0,226080.0,4.999999873689376e-06,5.000000058430487e-08,61.98600006103515,156.9260025024414
T-47D,ours_no_m+zero,5,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,ours_no_gate+zero,5,719345.0,761432.0,3.000000106112566e-07,5.000000058430487e-08,17.655000686645508,112.59500312805176
T-47D,sphere_linear_curve,6,246131.0,701852.0,1.9999999494757503e-05,9.999999974752427e-07,-80.47000122070312,14.470001220703123
T-47D,deep_ensemble_curve,6,105014.0,681239.0,9.99999993922529e-09,3.000000106112566e-07,-91.22000122070312,3.720001220703125
T-47D,deepsets_curve,6,246131.0,681239.0,1.9999999494757503e-05,2.999999892949745e-08,1.75,96.69000244140624
T-47D,flat_matern_identity,6,34462.0,256439.0,9.999999747378752e-05,9.99999993922529e-09,16.08799934387207,111.02800178527832
T-47D,flat_matern_curve,6,34462.0,256439.0,9.999999747378752e-05,9.99999993922529e-09,16.08799934387207,111.02800178527832
T-47D,ours_no_m+zero,6,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,ours_no_gate+zero,6,681239.0,761432.0,4.999999858590343e-10,5.000000058430487e-08,11.574000358581545,106.5140027999878
T-47D,sphere_linear_curve,7,718781.0,754143.0,2.0000000233721948e-07,9.99999993922529e-09,-74.9000015258789,20.040000915527344
T-47D,deep_ensemble_curve,7,125973.0,681239.0,3.000000026176508e-09,3.000000106112566e-07,-94.94000244140624,0.0
T-47D,deepsets_curve,7,246131.0,701852.0,1.9999999494757503e-05,9.999999974752427e-07,-80.47000122070312,14.470001220703123
T-47D,flat_matern_identity,7,85998.0,747973.0,9.999999974752427e-07,3.000000106112566e-07,-31.5,63.44000244140625
T-47D,flat_matern_curve,7,369100.0,747973.0,6.999999868639861e-08,2.999999892949745e-08,-25.93000030517578,69.01000213623047
T-47D,ours_no_m+zero,7,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,ours_no_gate+zero,7,92859.0,109724.0,6.000000212225132e-06,9.999999747378752e-06,3.0799999237060547,98.0200023651123
T-47D,sphere_linear_curve,8,24559.0,606869.0,9.999999974752427e-07,1.0000000116860974e-07,-76.72000122070312,18.220001220703125
T-47D,deep_ensemble_curve,8,246131.0,754230.0,1.9999999494757503e-05,5.999999802552836e-11,-40.810001373291016,54.130001068115234
T-47D,deepsets_curve,8,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,flat_matern_identity,8,122758.0,747973.0,4.0000000467443897e-07,2.999999892949745e-08,15.880000114440918,110.82000255584715
T-47D,flat_matern_curve,8,67574.0,750690.0,1.0000000116860974e-07,9.999999974752427e-07,12.34000015258789,107.28000259399414
T-47D,ours_no_m+zero,8,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,ours_no_gate+zero,8,92859.0,109724.0,6.000000212225132e-06,9.999999747378752e-06,3.0799999237060547,98.0200023651123
T-47D,sphere_linear_curve,9,24559.0,606869.0,9.999999974752427e-07,1.0000000116860974e-07,-76.72000122070312,18.220001220703125
T-47D,deep_ensemble_curve,9,681239.0,719345.0,3.000000106112566e-07,4.0000000467443897e-07,-90.1500015258789,4.790000915527344
T-47D,deepsets_curve,9,26980.0,246131.0,4.999999969612645e-09,1.9999999494757503e-05,-32.7599983215332,62.18000411987305
T-47D,flat_matern_identity,9,45388.0,279836.0,4.999999873689376e-05,4.999999987376214e-07,23.381000518798828,118.32100296020508
T-47D,flat_matern_curve,9,118218.0,747973.0,6.000000212225132e-06,3.000000106112566e-07,10.739999771118164,105.6800022125244
T-47D,ours_no_m+zero,9,673596.0,681239.0,9.99999993922529e-09,2.999999892949745e-08,-88.95999908447266,5.980003356933594
T-47D,ours_no_gate+zero,9,719345.0,761432.0,3.000000106112566e-07,5.000000058430487e-08,17.655000686645508,112.59500312805176
MOLT-4,sphere_linear_curve,1,67574.0,673596.0,1.0000000116860974e-07,9.99999993922529e-09,-99.44000244140624,0.470001220703125
MOLT-4,deep_ensemble_curve,1,6396.0,63878.0,9.999999747378752e-06,9.999999974752427e-07,-99.9000015258789,0.0100021362304687
MOLT-4,deepsets_curve,1,85998.0,409962.0,9.999999747378752e-06,1.9999999494757503e-05,-94.72000122070312,5.19000244140625
MOLT-4,flat_matern_identity,1,8806.0,123127.0,1.9999999494757503e-05,5.000000058430487e-08,-96.12000274658205,3.790000915527344
MOLT-4,flat_matern_curve,1,9706.0,279836.0,4.999999873689376e-06,9.99999993922529e-09,-98.62999725341795,1.2800064086914062
MOLT-4,ours_no_m+zero,1,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
MOLT-4,ours_no_gate+zero,1,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
MOLT-4,sphere_linear_curve,0,6396.0,63878.0,9.999999747378752e-06,9.999999974752427e-07,-99.9000015258789,0.0100021362304687
MOLT-4,deep_ensemble_curve,0,6396.0,63878.0,9.999999747378752e-06,9.999999974752427e-07,-99.9000015258789,0.0100021362304687
MOLT-4,deepsets_curve,0,27640.0,673596.0,6.999999868639861e-08,9.99999993922529e-09,-99.33000183105467,0.5800018310546875
MOLT-4,flat_matern_identity,0,6396.0,63878.0,9.999999747378752e-06,9.999999974752427e-07,-99.9000015258789,0.0100021362304687
MOLT-4,flat_matern_curve,0,67574.0,673596.0,1.0000000116860974e-07,9.99999993922529e-09,-99.44000244140624,0.470001220703125
MOLT-4,ours_no_m+zero,0,27640.0,673596.0,6.999999868639861e-08,9.99999993922529e-09,-99.33000183105467,0.5800018310546875
MOLT-4,ours_no_gate+zero,0,27640.0,673596.0,7.000000135093387e-09,9.99999993922529e-09,-99.4800033569336,0.4300003051757812
MOLT-4,sphere_linear_curve,2,105014.0,118218.0,9.999999974752427e-07,6.000000212225132e-06,-99.51000213623048,0.4000015258789062
MOLT-4,deep_ensemble_curve,2,105014.0,118218.0,9.999999974752427e-07,6.000000212225132e-06,-99.51000213623048,0.4000015258789062
MOLT-4,deepsets_curve,2,67574.0,673596.0,1.0000000116860974e-07,9.99999993922529e-09,-99.44000244140624,0.470001220703125
MOLT-4,flat_matern_identity,2,141540.0,279836.0,4.999999873689376e-06,4.999999987376214e-07,-91.18800354003906,8.722000122070312
MOLT-4,flat_matern_curve,2,26980.0,63878.0,4.999999987376214e-07,1.0000000116860974e-07,-97.70999908447266,2.2000045776367188
MOLT-4,ours_no_m+zero,2,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
MOLT-4,ours_no_gate+zero,2,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
MOLT-4,sphere_linear_curve,3,63878.0,105014.0,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,0.2000045776367187
MOLT-4,deep_ensemble_curve,3,63878.0,105014.0,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,0.2000045776367187
MOLT-4,deepsets_curve,3,63878.0,105014.0,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,0.2000045776367187
MOLT-4,flat_matern_identity,3,63878.0,105014.0,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,0.2000045776367187
MOLT-4,flat_matern_curve,3,63878.0,105014.0,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,0.2000045776367187
MOLT-4,ours_no_m+zero,3,63878.0,105014.0,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,0.2000045776367187
MOLT-4,ours_no_gate+zero,3,63878.0,105014.0,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,0.2000045776367187
MOLT-4,sphere_linear_curve,4,118218.0,686673.0,6.000000212225132e-06,1.9999999949504854e-06,-98.66000366210938,1.25
MOLT-4,deep_ensemble_curve,4,613327.0,712807.0,9.99999993922529e-09,1.9999999494757503e-05,-98.08000183105467,1.8300018310546875
MOLT-4,deepsets_curve,4,27640.0,712807.0,6.999999868639861e-08,2.0000000233721948e-07,-95.9800033569336,3.930000305175781
MOLT-4,flat_matern_identity,4,27640.0,118218.0,6.999999868639861e-08,6.000000212225132e-06,-99.61000061035156,0.3000030517578125
MOLT-4,flat_matern_curve,4,27640.0,118218.0,6.999999868639861e-08,6.000000212225132e-06,-99.61000061035156,0.3000030517578125
MOLT-4,ours_no_m+zero,4,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
MOLT-4,ours_no_gate+zero,4,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
MOLT-4,sphere_linear_curve,5,27640.0,63878.0,7.000000135093387e-09,9.999999974752427e-07,-99.91000366210938,0.0
MOLT-4,deep_ensemble_curve,5,6396.0,63878.0,9.999999747378752e-06,9.999999974752427e-07,-99.9000015258789,0.0100021362304687
MOLT-4,deepsets_curve,5,6396.0,63878.0,9.999999974752427e-07,1.0000000116860974e-07,-99.87999725341795,0.0300064086914062
MOLT-4,flat_matern_identity,5,740.0,27640.0,1.0000000116860974e-07,6.999999868639861e-08,-99.37999725341795,0.5300064086914062
MOLT-4,flat_matern_curve,5,127716.0,698037.0,9.99999993922529e-09,9.999999974752427e-07,-87.53399658203125,12.376007080078123
MOLT-4,ours_no_m+zero,5,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
MOLT-4,ours_no_gate+zero,5,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
MOLT-4,sphere_linear_curve,6,6396.0,63878.0,9.999999747378752e-06,9.999999974752427e-07,-99.9000015258789,0.0100021362304687
MOLT-4,deep_ensemble_curve,6,6396.0,63878.0,9.999999747378752e-06,9.999999974752427e-07,-99.9000015258789,0.0100021362304687
MOLT-4,deepsets_curve,6,63878.0,102816.0,9.999999974752427e-07,3.000000106112566e-06,-98.20999908447266,1.7000045776367188
MOLT-4,flat_matern_identity,6,6396.0,63878.0,9.999999747378752e-06,9.999999974752427e-07,-99.9000015258789,0.0100021362304687
MOLT-4,flat_matern_curve,6,63878.0,102816.0,9.999999974752427e-07,2.999999892949745e-08,-99.66999816894533,0.2400054931640625
MOLT-4,ours_no_m+zero,6,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
MOLT-4,ours_no_gate+zero,6,63878.0,102816.0,9.999999974752427e-07,2.999999892949745e-08,-99.66999816894533,0.2400054931640625
MOLT-4,sphere_linear_curve,7,3053.0,118218.0,9.99999993922529e-09,6.000000212225132e-06,-99.27999877929688,0.6300048828125
MOLT-4,deep_ensemble_curve,7,27640.0,118218.0,6.999999868639861e-08,6.000000212225132e-06,-99.61000061035156,0.3000030517578125
MOLT-4,deepsets_curve,7,750.0,14229.0,4.999999873689376e-06,3.000000106112566e-06,-95.91999816894533,3.9900054931640625
MOLT-4,flat_matern_identity,7,750.0,14229.0,4.999999873689376e-06,3.000000106112566e-06,-95.91999816894533,3.9900054931640625
MOLT-4,flat_matern_curve,7,750.0,105014.0,4.999999987376214e-07,9.999999974752427e-07,-97.75,2.160003662109375
MOLT-4,ours_no_m+zero,7,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
MOLT-4,ours_no_gate+zero,7,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
MOLT-4,sphere_linear_curve,9,63878.0,719345.0,9.999999974752427e-07,3.999999975690116e-08,-99.4800033569336,0.4300003051757812
MOLT-4,deep_ensemble_curve,9,9706.0,613327.0,4.999999873689376e-06,9.99999993922529e-09,-98.0999984741211,1.8100051879882812
MOLT-4,deepsets_curve,9,27640.0,673596.0,6.999999868639861e-08,9.99999993922529e-09,-99.33000183105467,0.5800018310546875
MOLT-4,flat_matern_identity,9,26980.0,63878.0,4.999999987376214e-07,1.0000000116860974e-07,-97.70999908447266,2.2000045776367188
MOLT-4,flat_matern_curve,9,266046.0,606869.0,4.999999873689376e-06,9.99999993922529e-09,-96.16999816894533,3.7400054931640625
MOLT-4,ours_no_m+zero,9,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
MOLT-4,ours_no_gate+zero,9,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
MOLT-4,sphere_linear_curve,8,63878.0,628503.0,9.999999974752427e-07,3.999999975690116e-08,-99.33000183105467,0.5800018310546875
MOLT-4,deep_ensemble_curve,8,67574.0,673596.0,1.0000000116860974e-07,9.99999993922529e-09,-99.44000244140624,0.470001220703125
MOLT-4,deepsets_curve,8,118218.0,125973.0,6.000000212225132e-06,3.000000106112566e-07,-98.9800033569336,0.9300003051757812
MOLT-4,flat_matern_identity,8,740.0,719627.0,1.0000000116860974e-07,4.999999873689376e-06,-98.7300033569336,1.1800003051757812
MOLT-4,flat_matern_curve,8,740.0,719627.0,1.0000000116860974e-07,4.999999873689376e-06,-98.7300033569336,1.1800003051757812
MOLT-4,ours_no_m+zero,8,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
MOLT-4,ours_no_gate+zero,8,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875
DU-145,saas_curve,0,19893.0,754143.0,9.999999747378752e-05,9.99999993922529e-09,-64.75199890136719,28.587997436523438
DU-145,saas_curve,1,26980.0,754143.0,5.000000058430487e-08,9.99999993922529e-09,-86.95999908447266,6.379997253417969
DU-145,saas_curve,2,27640.0,754143.0,6.999999868639861e-08,9.99999993922529e-09,-68.70999908447266,24.62999725341797
DU-145,saas_curve,3,27640.0,754143.0,6.999999868639861e-08,9.99999993922529e-09,-68.70999908447266,24.62999725341797
DU-145,saas_curve,4,719345.0,761432.0,2.999999892949745e-08,5.000000058430487e-08,-62.00299835205078,31.336997985839844
DU-145,saas_curve,5,6396.0,754143.0,1.0000000116860974e-07,9.99999993922529e-09,-73.33000183105469,20.009994506835938
DU-145,saas_curve,7,26980.0,754143.0,5.000000058430487e-08,9.99999993922529e-09,-86.95999908447266,6.379997253417969
DU-145,saas_curve,6,246131.0,754143.0,1.9999999494757503e-05,9.99999993922529e-09,-60.17500305175781,33.16499328613281
DU-145,saas_curve,8,27640.0,754143.0,6.999999868639861e-08,9.99999993922529e-09,-68.70999908447266,24.62999725341797
DU-145,saas_curve,9,246131.0,754143.0,1.9999999494757503e-05,9.99999993922529e-09,-60.17500305175781,33.16499328613281
HT29,saas_curve,0,6396.0,754143.0,9.999999974752427e-07,9.99999993922529e-09,-82.29000091552734,13.269996643066406
HT29,saas_curve,3,681239.0,701852.0,3.000000106112566e-07,9.999999974752427e-07,-74.38999938964844,21.169998168945312
HT29,saas_curve,4,701852.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-95.55999755859375,0.0
HT29,saas_curve,2,6396.0,754143.0,9.999999974752427e-07,9.99999993922529e-09,-82.29000091552734,13.269996643066406
HT29,saas_curve,1,681239.0,701852.0,3.000000106112566e-07,9.999999974752427e-07,-74.38999938964844,21.169998168945312
HT29,saas_curve,5,701852.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-95.55999755859375,0.0
HT29,saas_curve,9,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-53.650001525878906,41.909996032714844
HT29,saas_curve,6,681239.0,701852.0,3.000000106112566e-07,9.999999974752427e-07,-74.38999938964844,21.169998168945312
HT29,saas_curve,7,681239.0,701852.0,3.000000106112566e-07,9.999999974752427e-07,-74.38999938964844,21.169998168945312
HT29,saas_curve,8,681239.0,701852.0,3.000000106112566e-07,9.999999974752427e-07,-74.38999938964844,21.169998168945312
MDA-MB-231/ATCC,saas_curve,4,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.01000213623046875
MDA-MB-231/ATCC,saas_curve,1,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.01000213623046875
MDA-MB-231/ATCC,saas_curve,3,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.01000213623046875
MDA-MB-231/ATCC,saas_curve,0,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.01000213623046875
MDA-MB-231/ATCC,saas_curve,2,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.01000213623046875
MDA-MB-231/ATCC,saas_curve,5,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.01000213623046875
MDA-MB-231/ATCC,saas_curve,8,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.01000213623046875
MDA-MB-231/ATCC,saas_curve,6,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.01000213623046875
MDA-MB-231/ATCC,saas_curve,7,102816.0,754143.0,3.000000106112566e-06,9.99999993922529e-09,-93.97000122070312,0.0
MDA-MB-231/ATCC,saas_curve,9,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.01000213623046875
MDA-MB-435,saas_curve,1,24559.0,296961.0,9.999999974752427e-07,9.999999974752427e-07,-90.51000213623047,2.9399948120117188
MDA-MB-435,saas_curve,3,24559.0,701852.0,9.999999974752427e-07,9.999999974752427e-07,-93.44999694824219,0.0
MDA-MB-435,saas_curve,2,125973.0,681239.0,2.999999892949745e-08,3.000000106112566e-07,-91.73999786376953,1.7099990844726562
MDA-MB-435,saas_curve,0,125973.0,681239.0,2.999999892949745e-08,3.000000106112566e-07,-91.73999786376953,1.7099990844726562
MDA-MB-435,saas_curve,4,122758.0,681239.0,3.999999989900971e-06,3.000000106112566e-07,-92.12999725341797,1.3199996948242188
MDA-MB-435,saas_curve,5,122758.0,681239.0,3.999999989900971e-06,3.000000106112566e-07,-92.12999725341797,1.3199996948242188
MDA-MB-435,saas_curve,8,122758.0,681239.0,3.999999989900971e-06,3.000000106112566e-07,-92.12999725341797,1.3199996948242188
MDA-MB-435,saas_curve,7,122758.0,681239.0,3.999999989900971e-06,3.000000106112566e-07,-92.12999725341797,1.3199996948242188
MDA-MB-435,saas_curve,6,122758.0,681239.0,3.999999989900971e-06,3.000000106112566e-07,-92.12999725341797,1.3199996948242188
MDA-MB-435,saas_curve,9,24559.0,701852.0,9.999999974752427e-07,9.999999974752427e-07,-93.44999694824219,0.0
MOLT-4,saas_curve,2,6396.0,63878.0,9.999999747378752e-06,9.999999974752427e-07,-99.9000015258789,0.01000213623046875
MOLT-4,saas_curve,1,105014.0,118218.0,9.999999974752427e-07,6.000000212225132e-06,-99.51000213623047,0.40000152587890625
MOLT-4,saas_curve,3,6396.0,63878.0,9.999999747378752e-06,9.999999974752427e-07,-99.9000015258789,0.01000213623046875
MOLT-4,saas_curve,4,6396.0,63878.0,9.999999747378752e-06,9.999999974752427e-07,-99.9000015258789,0.01000213623046875
MOLT-4,saas_curve,0,27640.0,673596.0,6.999999868639861e-08,9.99999993922529e-09,-99.33000183105469,0.5800018310546875
MOLT-4,saas_curve,5,26980.0,246131.0,5.000000058430487e-08,1.9999999494757503e-05,-97.36000061035156,2.5500030517578125
MOLT-4,saas_curve,8,6396.0,63878.0,9.999999747378752e-06,9.999999974752427e-07,-99.9000015258789,0.01000213623046875
MOLT-4,saas_curve,6,6396.0,63878.0,9.999999747378752e-06,9.999999974752427e-07,-99.9000015258789,0.01000213623046875
MOLT-4,saas_curve,7,67574.0,673596.0,1.0000000116860974e-07,9.99999993922529e-09,-99.44000244140625,0.470001220703125
MOLT-4,saas_curve,9,6396.0,63878.0,9.999999747378752e-06,9.999999974752427e-07,-99.9000015258789,0.01000213623046875
OVCAR-8,saas_curve,3,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,saas_curve,4,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,saas_curve,1,681239.0,747973.0,3.000000106112566e-07,3.000000026176508e-09,-92.73999786376953,0.4900054931640625
OVCAR-8,saas_curve,0,681239.0,747973.0,3.000000106112566e-07,3.000000026176508e-09,-92.73999786376953,0.4900054931640625
OVCAR-8,saas_curve,2,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,saas_curve,7,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,saas_curve,5,681239.0,747973.0,3.000000106112566e-07,3.000000026176508e-09,-92.73999786376953,0.4900054931640625
