dataset,cell_line,row_kind,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,final_regret,pool_optimum_percent_growth,chose_pool_optimum,best_step,n_replicates,pool_index,source_pool_index,pool_size,pool_size_full,n_init,n_iter
almanac,IGROV1,bo_selection,linear_curve,0,701852,754143,9.999999974752427e-07,9.99999993922529e-09,-97.16000366210938,0.0,-97.16000366210938,True,14,1,3655,42118,4000,46382,10,20
almanac,IGROV1,bo_selection,linear_curve,1,701852,754143,9.999999974752427e-07,9.99999993922529e-09,-97.16000366210938,0.0,-97.16000366210938,True,12,1,3655,42118,4000,46382,10,20
almanac,IGROV1,bo_selection,linear_curve,2,119875,754143,1.9999999494757503e-05,9.99999993922529e-09,-94.5,2.660003662109375,-97.16000366210938,False,18,1,2505,28997,4000,46382,10,20
almanac,IGROV1,bo_selection,linear_curve,3,701852,754143,9.999999974752427e-07,9.99999993922529e-09,-97.16000366210938,0.0,-97.16000366210938,True,23,1,3655,42118,4000,46382,10,20
almanac,IGROV1,bo_selection,linear_curve,4,701852,754143,9.999999974752427e-07,9.99999993922529e-09,-97.16000366210938,0.0,-97.16000366210938,True,25,1,3655,42118,4000,46382,10,20
almanac,IGROV1,bo_selection,linear_curve,5,701852,754143,9.999999974752427e-07,9.99999993922529e-09,-97.16000366210938,0.0,-97.16000366210938,True,22,1,3655,42118,4000,46382,10,20
almanac,IGROV1,bo_selection,linear_curve,6,119875,754143,1.9999999494757503e-05,9.99999993922529e-09,-94.5,2.660003662109375,-97.16000366210938,False,16,1,2505,28997,4000,46382,10,20
almanac,IGROV1,bo_selection,linear_curve,7,102816,754143,3.000000106112566e-06,9.99999993922529e-09,-96.44999694824219,0.7100067138671875,-97.16000366210938,False,29,1,2322,26738,4000,46382,10,20
almanac,IGROV1,bo_selection,linear_curve,8,102816,754143,3.000000106112566e-06,9.99999993922529e-09,-96.44999694824219,0.7100067138671875,-97.16000366210938,False,26,1,2322,26738,4000,46382,10,20
almanac,IGROV1,bo_selection,linear_curve,9,701852,754143,9.999999974752427e-07,9.99999993922529e-09,-97.16000366210938,0.0,-97.16000366210938,True,21,1,3655,42118,4000,46382,10,20
almanac,IGROV1,bo_selection,ours+zero,0,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-53.84000015258789,43.320003509521484,-97.16000366210938,False,22,1,5,42,4000,46382,10,20
almanac,IGROV1,bo_selection,ours+zero,1,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-53.84000015258789,43.320003509521484,-97.16000366210938,False,22,1,5,42,4000,46382,10,20
almanac,IGROV1,bo_selection,ours+zero,2,119875,701852,1.9999999494757503e-05,1.0000000116860974e-07,-82.41000366210938,14.75,-97.16000366210938,False,10,1,2488,28789,4000,46382,10,20
almanac,IGROV1,bo_selection,ours+zero,3,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-53.84000015258789,43.320003509521484,-97.16000366210938,False,22,1,5,42,4000,46382,10,20
almanac,IGROV1,bo_selection,ours+zero,4,125973,681239,2.999999892949745e-08,3.000000106112566e-07,-93.08999633789062,4.07000732421875,-97.16000366210938,False,11,1,2732,31370,4000,46382,10,20
almanac,IGROV1,bo_selection,ours+zero,5,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-53.84000015258789,43.320003509521484,-97.16000366210938,False,26,1,5,42,4000,46382,10,20
almanac,IGROV1,bo_selection,ours+zero,6,740,14229,1.0000000116860974e-07,3.000000106112566e-07,-55.90999984741211,41.250003814697266,-97.16000366210938,False,27,1,14,97,4000,46382,10,20
almanac,IGROV1,bo_selection,ours+zero,7,26980,754143,4.999999987376214e-07,9.99999993922529e-09,-85.63999938964844,11.520004272460938,-97.16000366210938,False,10,1,1351,15470,4000,46382,10,20
almanac,IGROV1,bo_selection,ours+zero,8,681239,747973,3.000000106112566e-07,3.000000026176508e-09,-89.93000030517578,7.230003356933594,-97.16000366210938,False,15,1,3577,41207,4000,46382,10,20
almanac,IGROV1,bo_selection,ours+zero,9,26980,681239,4.999999969612645e-09,3.000000106112566e-07,-92.58000183105469,4.5800018310546875,-97.16000366210938,False,24,1,1318,15230,4000,46382,10,20
almanac,IGROV1,bo_selection,random,0,32065,681239,1.9999999494757503e-05,3.000000106112566e-07,-71.80999755859375,25.350006103515625,-97.16000366210938,False,29,1,1458,16685,4000,46382,10,20
almanac,IGROV1,bo_selection,random,1,125973,754143,2.999999892949745e-08,9.99999993922529e-09,-28.440000534057617,68.72000122070312,-97.16000366210938,False,10,1,2747,31613,4000,46382,10,20
almanac,IGROV1,bo_selection,random,2,686673,713563,4.999999873689376e-06,9.999999747378752e-05,17.273000717163086,114.4330062866211,-97.16000366210938,False,26,1,3597,41359,4000,46382,10,20
almanac,IGROV1,bo_selection,random,3,3088,732517,9.999999974752427e-07,1.0000000116860974e-07,17.836999893188477,114.99700164794922,-97.16000366210938,False,27,1,604,6752,4000,46382,10,20
almanac,IGROV1,bo_selection,random,4,732517,754230,1.0000000116860974e-07,5.999999802552836e-11,-1.7699999809265137,95.39000701904297,-97.16000366210938,False,10,1,3861,44535,4000,46382,10,20
almanac,IGROV1,bo_selection,random,5,180973,754230,7.000000096013537e-06,5.999999802552836e-11,-47.790000915527344,49.37000274658203,-97.16000366210938,False,23,1,2965,34063,4000,46382,10,20
almanac,IGROV1,bo_selection,random,6,3088,715055,9.999999974752427e-07,9.999999974752427e-07,-2.7179999351501465,94.44200134277344,-97.16000366210938,False,5,1,600,6688,4000,46382,10,20
almanac,IGROV1,bo_selection,random,7,24559,246131,9.999999974752427e-07,2.0000000233721948e-07,-11.050000190734863,86.11000061035156,-97.16000366210938,False,27,1,1115,12876,4000,46382,10,20
almanac,IGROV1,bo_selection,random,8,24559,246131,9.999999974752427e-07,2.0000000233721948e-07,-11.050000190734863,86.11000061035156,-97.16000366210938,False,12,1,1115,12876,4000,46382,10,20
almanac,IGROV1,bo_selection,random,9,119875,673596,1.9999999494757503e-05,9.999999717180685e-10,-69.4800033569336,27.68000030517578,-97.16000366210938,False,12,1,2483,28753,4000,46382,10,20
almanac,IGROV1,bo_selection,tanimoto+zero,0,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-53.84000015258789,43.320003509521484,-97.16000366210938,False,24,1,5,42,4000,46382,10,20
almanac,IGROV1,bo_selection,tanimoto+zero,1,18509,119875,9.999999747378752e-06,1.9999999494757503e-05,-70.20999908447266,26.95000457763672,-97.16000366210938,False,22,1,970,11201,4000,46382,10,20
almanac,IGROV1,bo_selection,tanimoto+zero,2,6396,713563,1.0000000116860974e-07,9.999999747378752e-05,-12.38599967956543,84.77400398254395,-97.16000366210938,False,29,1,679,7517,4000,46382,10,20
almanac,IGROV1,bo_selection,tanimoto+zero,3,6396,713563,1.0000000116860974e-07,9.999999747378752e-05,-12.38599967956543,84.77400398254395,-97.16000366210938,False,28,1,679,7517,4000,46382,10,20
almanac,IGROV1,bo_selection,tanimoto+zero,4,750,119875,4.999999873689376e-06,1.9999999494757503e-05,-65.18000030517578,31.980003356933594,-97.16000366210938,False,14,1,102,1139,4000,46382,10,20
almanac,IGROV1,bo_selection,tanimoto+zero,5,750,119875,4.999999873689376e-06,1.9999999494757503e-05,-65.18000030517578,31.980003356933594,-97.16000366210938,False,24,1,102,1139,4000,46382,10,20
almanac,IGROV1,bo_selection,tanimoto+zero,6,18509,119875,9.999999747378752e-06,1.9999999494757503e-05,-70.20999908447266,26.95000457763672,-97.16000366210938,False,20,1,970,11201,4000,46382,10,20
almanac,IGROV1,bo_selection,tanimoto+zero,7,18509,713563,9.999999747378752e-05,9.999999747378752e-05,-20.20800018310547,76.9520034790039,-97.16000366210938,False,19,1,1006,11510,4000,46382,10,20
almanac,IGROV1,bo_selection,tanimoto+zero,8,18509,119875,9.999999747378752e-06,1.9999999494757503e-05,-70.20999908447266,26.95000457763672,-97.16000366210938,False,21,1,970,11201,4000,46382,10,20
almanac,IGROV1,bo_selection,tanimoto+zero,9,18509,713563,9.999999747378752e-05,9.999999747378752e-05,-20.20800018310547,76.9520034790039,-97.16000366210938,False,24,1,1006,11510,4000,46382,10,20
almanac,IGROV1,pool_optimum,pool_optimum,-1,701852,754143,9.999999974752427e-07,9.99999993922529e-09,-97.16000366210938,0.0,-97.16000366210938,True,-1,1,3655,42118,4000,46382,10,20
almanac,K-562,bo_selection,act_hamming+zero,0,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,19,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,act_hamming+zero,1,85998,681239,9.999999747378752e-05,3.000000106112566e-07,-86.25,7.629997253417969,-93.87999725341797,False,0,1,2200,25028,4000,45905,10,20
almanac,K-562,bo_selection,act_hamming+zero,2,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,16,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,act_hamming+zero,3,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,16,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,act_hamming+zero,4,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,16,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,act_hamming+zero,5,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,16,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,act_hamming+zero,6,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,16,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,act_hamming+zero,7,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,20,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,act_hamming+zero,8,92859,747971,6.000000212225132e-06,1.9999999949504854e-06,-83.12999725341797,10.75,-93.87999725341797,False,9,1,2267,25810,4000,45905,10,20
almanac,K-562,bo_selection,act_hamming+zero,9,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,17,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,hamming+zero,0,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,19,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,hamming+zero,1,85998,681239,9.999999747378752e-05,3.000000106112566e-07,-86.25,7.629997253417969,-93.87999725341797,False,0,1,2200,25028,4000,45905,10,20
almanac,K-562,bo_selection,hamming+zero,2,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,16,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,hamming+zero,3,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,16,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,hamming+zero,4,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,16,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,hamming+zero,5,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,16,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,hamming+zero,6,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,16,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,hamming+zero,7,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,19,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,hamming+zero,8,92859,747971,6.000000212225132e-06,1.9999999949504854e-06,-83.12999725341797,10.75,-93.87999725341797,False,9,1,2267,25810,4000,45905,10,20
almanac,K-562,bo_selection,hamming+zero,9,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,16,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,linear_curve,0,67574,754143,9.999999717180685e-10,9.99999993922529e-09,-93.23999786376953,0.6399993896484375,-93.87999725341797,False,29,1,1937,22115,4000,45905,10,20
almanac,K-562,bo_selection,linear_curve,1,24559,681239,9.999999974752427e-07,3.000000106112566e-07,-87.95999908447266,5.9199981689453125,-93.87999725341797,False,23,1,1122,12824,4000,45905,10,20
almanac,K-562,bo_selection,linear_curve,2,26980,681239,4.999999987376214e-07,3.000000106112566e-07,-88.2699966430664,5.6100006103515625,-93.87999725341797,False,29,1,1315,15065,4000,45905,10,20
almanac,K-562,bo_selection,linear_curve,3,92859,754230,6.000000212225132e-06,5.999999976025183e-12,-88.23999786376953,5.6399993896484375,-93.87999725341797,False,24,1,2279,25881,4000,45905,10,20
almanac,K-562,bo_selection,linear_curve,4,26980,681239,4.999999987376214e-07,3.000000106112566e-07,-88.2699966430664,5.6100006103515625,-93.87999725341797,False,24,1,1315,15065,4000,45905,10,20
almanac,K-562,bo_selection,linear_curve,5,24559,747973,9.999999974752427e-07,3.000000106112566e-07,-89.38999938964844,4.489997863769531,-93.87999725341797,False,19,1,1141,13013,4000,45905,10,20
almanac,K-562,bo_selection,linear_curve,6,127716,754143,3.000000026176508e-09,9.99999993922529e-09,-83.68000030517578,10.199996948242188,-93.87999725341797,False,12,1,2793,31745,4000,45905,10,20
almanac,K-562,bo_selection,linear_curve,7,92859,125973,6.000000212225132e-06,3.000000106112566e-07,-85.87999725341797,8.0,-93.87999725341797,False,22,1,2233,25415,4000,45905,10,20
almanac,K-562,bo_selection,linear_curve,8,92859,125973,6.000000212225132e-06,3.000000106112566e-07,-85.87999725341797,8.0,-93.87999725341797,False,25,1,2233,25415,4000,45905,10,20
almanac,K-562,bo_selection,linear_curve,9,681239,732517,3.000000106112566e-07,1.0000000116860974e-07,-84.97000122070312,8.909996032714844,-93.87999725341797,False,23,1,3554,40705,4000,45905,10,20
almanac,K-562,bo_selection,ours+zero,0,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,19,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,ours+zero,1,85998,681239,9.999999747378752e-05,3.000000106112566e-07,-86.25,7.629997253417969,-93.87999725341797,False,0,1,2200,25028,4000,45905,10,20
almanac,K-562,bo_selection,ours+zero,2,24559,747973,9.999999974752427e-07,3.000000106112566e-07,-89.38999938964844,4.489997863769531,-93.87999725341797,False,10,1,1141,13013,4000,45905,10,20
almanac,K-562,bo_selection,ours+zero,3,606869,732517,9.99999993922529e-09,1.0000000116860974e-07,-69.2300033569336,24.649993896484375,-93.87999725341797,False,11,1,3394,38794,4000,45905,10,20
almanac,K-562,bo_selection,ours+zero,4,34462,754143,4.999999873689376e-05,9.99999993922529e-09,-53.09700012207031,40.782997131347656,-93.87999725341797,False,10,1,1522,17477,4000,45905,10,20
almanac,K-562,bo_selection,ours+zero,5,24559,681239,9.999999974752427e-07,3.000000106112566e-07,-87.95999908447266,5.9199981689453125,-93.87999725341797,False,15,1,1122,12824,4000,45905,10,20
almanac,K-562,bo_selection,ours+zero,6,125973,754143,3.000000106112566e-07,9.99999993922529e-09,-81.87999725341797,12.0,-93.87999725341797,False,10,1,2738,31238,4000,45905,10,20
almanac,K-562,bo_selection,ours+zero,7,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,27,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,ours+zero,8,92859,747971,6.000000212225132e-06,1.9999999949504854e-06,-83.12999725341797,10.75,-93.87999725341797,False,9,1,2267,25810,4000,45905,10,20
almanac,K-562,bo_selection,ours+zero,9,608210,743414,9.999999974752427e-07,4.999999873689376e-06,-57.797000885009766,36.0829963684082,-93.87999725341797,False,11,1,3419,39175,4000,45905,10,20
almanac,K-562,bo_selection,random,0,3053,747599,9.99999993922529e-09,9.999999974752427e-07,-39.75,54.12999725341797,-93.87999725341797,False,9,1,531,5846,4000,45905,10,20
almanac,K-562,bo_selection,random,1,85998,681239,9.999999747378752e-05,3.000000106112566e-07,-86.25,7.629997253417969,-93.87999725341797,False,0,1,2200,25028,4000,45905,10,20
almanac,K-562,bo_selection,random,2,246131,681239,1.9999999949504854e-06,3.000000106112566e-07,-77.94999694824219,15.930000305175781,-93.87999725341797,False,10,1,3097,35240,4000,45905,10,20
almanac,K-562,bo_selection,random,3,762,92859,4.999999873689376e-06,6.000000212225132e-06,-87.04000091552734,6.839996337890625,-93.87999725341797,False,17,1,341,3779,4000,45905,10,20
almanac,K-562,bo_selection,random,4,608210,743414,9.999999974752427e-07,4.999999873689376e-06,-57.797000885009766,36.0829963684082,-93.87999725341797,False,15,1,3419,39175,4000,45905,10,20
almanac,K-562,bo_selection,random,5,9706,732517,4.999999873689376e-06,1.0000000116860974e-07,-44.25,49.62999725341797,-93.87999725341797,False,24,1,814,9116,4000,45905,10,20
almanac,K-562,bo_selection,random,6,77213,246131,9.999999747378752e-06,1.9999999494757503e-05,-47.02000045776367,46.8599967956543,-93.87999725341797,False,18,1,2022,23039,4000,45905,10,20
almanac,K-562,bo_selection,random,7,66847,92859,9.999999974752427e-07,6.000000212225132e-06,-78.1500015258789,15.729995727539062,-93.87999725341797,False,18,1,1835,20957,4000,45905,10,20
almanac,K-562,bo_selection,random,8,92859,747971,6.000000212225132e-06,1.9999999949504854e-06,-83.12999725341797,10.75,-93.87999725341797,False,9,1,2267,25810,4000,45905,10,20
almanac,K-562,bo_selection,random,9,118218,246131,5.99999978589949e-08,1.9999999494757503e-05,-45.599998474121094,48.279998779296875,-93.87999725341797,False,16,1,2424,27785,4000,45905,10,20
almanac,K-562,bo_selection,tanimoto+zero,0,740,6396,9.99999993922529e-09,1.0000000116860974e-07,-49.400001525878906,44.47999572753906,-93.87999725341797,False,19,1,9,66,4000,45905,10,20
almanac,K-562,bo_selection,tanimoto+zero,1,85998,681239,9.999999747378752e-05,3.000000106112566e-07,-86.25,7.629997253417969,-93.87999725341797,False,0,1,2200,25028,4000,45905,10,20
almanac,K-562,bo_selection,tanimoto+zero,2,752,24559,9.999999747378752e-06,2.999999892949745e-08,6.807000160217285,100.68699741363525,-93.87999725341797,False,8,1,181,1888,4000,45905,10,20
almanac,K-562,bo_selection,tanimoto+zero,3,752,218321,9.999999747378752e-06,1.500000053056283e-07,15.701000213623047,109.58099746704102,-93.87999725341797,False,0,1,205,2193,4000,45905,10,20
almanac,K-562,bo_selection,tanimoto+zero,4,45923,713563,6.000000212225132e-06,9.999999747378752e-05,1.4329999685287476,95.31299722194672,-93.87999725341797,False,27,1,1702,19322,4000,45905,10,20
almanac,K-562,bo_selection,tanimoto+zero,5,18509,713563,9.999999747378752e-06,9.999999747378752e-05,-38.69499969482422,55.18499755859375,-93.87999725341797,False,27,1,1001,11327,4000,45905,10,20
almanac,K-562,bo_selection,tanimoto+zero,6,1390,19893,0.00019999999494757503,9.999999747378752e-05,33.75199890136719,127.63199615478516,-93.87999725341797,False,12,1,393,4454,4000,45905,10,20
